id,week,title,url,thunmbnail,author,summary,genre,age,company
1076,완결웹툰,당신만 몰라!,https://comic.naver.com/webtoon/list?titleId=459545,https://shared-comic.pstatic.net/thumb/webtoon/459545/thumbnail/title_thumbnail_20150603121259_t83x90.jpg,유리아,"여자에겐 사랑하는 사람에게 목숨걸고 숨겨야 하는 것들이 있다!달콤살벌 그녀들의 비밀 이야기, '당신만 몰라!'","스토리, 로맨스",12세 이용가,네이버
1077,완결웹툰,군인RPG,https://comic.naver.com/webtoon/list?titleId=690020,https://shared-comic.pstatic.net/thumb/webtoon/690020/thumbnail/thumbnail_IMAG10_0a75abcf-c337-4865-aec8-919d6a19b2f6.jpg,십박,전역하고 싶어서 북으로 향한 이병의 탈남,"스토리, 개그",15세 이용가,네이버
1078,완결웹툰,문유,https://comic.naver.com/webtoon/list?titleId=679544,https://shared-comic.pstatic.net/thumb/webtoon/679544/thumbnail/title_thumbnail_20160602180035_t83x90.jpg,조석,지구가 멸망했다. 나는 혼자 달에 있다.<마음의 소리> 조석의 우주를 넘나드는 판타지 시크 개그!!,"스토리, 판타지",12세 이용가,네이버
1079,완결웹툰,웃지 않는 개그반 시즌3,https://comic.naver.com/webtoon/list?titleId=665618,https://shared-comic.pstatic.net/thumb/webtoon/665618/thumbnail/title_thumbnail_20151020181150_t83x90.jpg,현용민,미친예술고 개그반에 저주가 내려졌다!,"스토리, 개그",12세 이용가,네이버
1080,완결웹툰,이런 영웅은 싫어,https://comic.naver.com/webtoon/list?titleId=400742,https://shared-comic.pstatic.net/thumb/webtoon/400742/thumbnail/title_thumbnail_20150729121017_t83x90.jpg,삼촌,"실존하는 수많은 영물들과 싸우는 히어로, 스푼(SPOON)의 대활약 이야기!","스토리, 판타지",15세 이용가,네이버
1081,완결웹툰,생활의참견,https://comic.naver.com/webtoon/list?titleId=25613,https://shared-comic.pstatic.net/thumb/webtoon/25613/thumbnail/title_thumbnail_20140103150651_t83x90.jpg,김양수,"쉽게 지나치는 일상과 지나간 추억 속에서 발견하는 유쾌한 웃음,
삶의 유머를 녹여낸 황당유쾌추억생활만화!","에피소드, 일상",전체연령가,네이버
1082,완결웹툰,송곳 4~5부,https://comic.naver.com/webtoon/list?titleId=660025,https://shared-comic.pstatic.net/thumb/webtoon/660025/thumbnail/thumbnail_IMAG10_f897ffc3-370c-4be2-a283-05ad93430367.jpg,최규석,당신도 언제든 부당해고의 대상이 될 수 있다.강자의 '갑'질에 맞서는 우리 주변 '을'들의 이야기,"스토리, 드라마",12세 이용가,네이버
1083,완결웹툰,낮에 뜨는 달,https://comic.naver.com/webtoon/list?titleId=551649,https://shared-comic.pstatic.net/thumb/webtoon/551649/thumbnail/title_thumbnail_20160505160325_t83x90.jpg,헤윰,시간이 멈춘 남자와 흘러가는 여자.과거와 현재를 오가는 갈등에 대한 이야기.,"스토리, 드라마",12세 이용가,네이버
1084,완결웹툰,달수 이야기,https://comic.naver.com/webtoon/list?titleId=650292,https://shared-comic.pstatic.net/thumb/webtoon/650292/thumbnail/title_thumbnail_20161005180302_t83x90.jpg,산삼,"산촌 남고에 전학 온 김주혜, 아니 김달수의 고된 남장 생활.본 작품은 2014 네이버 수퍼루키 공모전 당선작품입니다.","스토리, 개그",전체연령가,네이버
1085,완결웹툰,오늘도 형제는 평화롭다,https://comic.naver.com/webtoon/list?titleId=692510,https://shared-comic.pstatic.net/thumb/webtoon/692510/thumbnail/thumbnail_IMAG10_2d9d1b92-d6bf-432c-9788-273a3e2a5c6c.jpg,GIMS,"돈독한 형제들의 이야기,
사건의 중심엔 늘 그들이 있다.","에피소드, 개그",전체연령가,네이버
1086,완결웹툰,절벽귀,https://comic.naver.com/webtoon/list?titleId=697655,https://shared-comic.pstatic.net/thumb/webtoon/697655/thumbnail/thumbnail_IMAG10_0ed1c82f-7bd7-4e9f-8c26-fb647b8448a5.jpg,오성대,아무도 없는 절벽 한가운데 고립된 두 남자.절벽 끝에서 펼쳐지는 숨막히는 이야기,"스토리, 스릴러",15세 이용가,네이버
1087,완결웹툰,시노딕,https://comic.naver.com/webtoon/list?titleId=668103,https://shared-comic.pstatic.net/thumb/webtoon/668103/thumbnail/title_thumbnail_20151203170919_t83x90.jpg,현욱,달이 사라진 세계사냥꾼과 괴물의 이야기,"스토리, 판타지",15세 이용가,네이버
1088,완결웹툰,녹두전,https://comic.naver.com/webtoon/list?titleId=643123,https://shared-comic.pstatic.net/thumb/webtoon/643123/thumbnail/thumbnail_IMAG10_a97e9b74-2215-49d0-ae54-6a00ffebfff0.jpg,혜진양,"17세기 조선, 장가를 가기 싫은 사내와 기생이 되기 싫은 처자의 엇갈리고 이어지는 연애담","스토리, 로맨스",전체연령가,네이버
1089,완결웹툰,열일곱,https://comic.naver.com/webtoon/list?titleId=693445,https://shared-comic.pstatic.net/thumb/webtoon/693445/thumbnail/thumbnail_IMAG10_0a3ae5de-bf12-4f68-a031-061b0d5aac49.jpg,플레이리스트,"가장 순수하고 찬란했던 시절, 열일곱 살의 넌 누굴 좋아했니?
우리를 설레게 했던 웹드라마 <열일곱>이 포토툰으로 찾아옵니다.","스토리, 로맨스",전체연령가,네이버
1090,완결웹툰,잡다한컷,https://comic.naver.com/webtoon/list?titleId=687610,https://shared-comic.pstatic.net/thumb/webtoon/687610/thumbnail/title_thumbnail_20161103230036_t83x90.jpg,그림왕양치기,잡다하지 않은 우리들 이야기.Job! 多! 한! 컷!,"에피소드, 일상",전체연령가,네이버
1091,완결웹툰,나는 귀머거리다,https://comic.naver.com/webtoon/list?titleId=659934,https://shared-comic.pstatic.net/thumb/webtoon/659934/thumbnail/title_thumbnail_20150729142305_t83x90.jpg,라일라,대한민국에서 청각장애인이 살아가는 이야기,"에피소드, 일상",전체연령가,네이버
1092,완결웹툰,미라클! 용사님,https://comic.naver.com/webtoon/list?titleId=654817,https://shared-comic.pstatic.net/thumb/webtoon/654817/thumbnail/title_thumbnail_20150514191647_t83x90.jpg,정하,X내 나는 용사의 모험이 시작된다!2014 대학만화 최강자전 수상작!,"스토리, 판타지",전체연령가,네이버
1093,완결웹툰,여중생A,https://comic.naver.com/webtoon/list?titleId=647946,https://shared-comic.pstatic.net/thumb/webtoon/647946/thumbnail/title_thumbnail_20150206191155_t83x90.jpg,허5파6,게임에 빠져 사는 중학생 장미래.생각 많고 내향적인 그녀의 현실 속 학교생활.,"스토리, 드라마",전체연령가,네이버
1094,완결웹툰,부부생활,https://comic.naver.com/webtoon/list?titleId=675559,https://shared-comic.pstatic.net/thumb/webtoon/675559/thumbnail/title_thumbnail_20160304120749_t83x90.jpg,써니사이드업,유부들도 안 알랴준 유부 이야기,"에피소드, 일상",12세 이용가,네이버
1095,완결웹툰,완벽한 허니문,https://comic.naver.com/webtoon/list?titleId=689705,https://shared-comic.pstatic.net/thumb/webtoon/689705/thumbnail/title_thumbnail_20161212185807_t83x90.jpg,화류동풍 / 옛사람,"결혼 후 처음 떠나는 여행, 허니문에서신부가 혼자 여행을 시작했다?시작부터 위태로운 그들의 허니문 이야기","스토리, 로맨스",12세 이용가,네이버
1096,완결웹툰,우리들은 푸르다,https://comic.naver.com/webtoon/list?titleId=243315,https://shared-comic.pstatic.net/thumb/webtoon/243315/thumbnail/title_thumbnail_20130802141333_t83x90.jpg,문택수,그들과 함께라면 일상도 개그가 된다..! 범상치않은 그들이 모인 연파랑고 1학년 3반은 매일매일이 4차원 사건!지루한 일상을 날려버릴 4컷 개그 블록버스터 만화!!,"옴니버스, 개그",12세 이용가,네이버
1097,완결웹툰,원티드,https://comic.naver.com/webtoon/list?titleId=310616,https://shared-comic.pstatic.net/thumb/webtoon/310616/thumbnail/title_thumbnail_20130117191617_t83x90.jpg,럭스,"평범한 사람과 특수한 능력을 가진 사람들이 공존하는 이 곳,그 속에 존재하는 한 조직에 얽힌 비밀과 사람들의 이야기","스토리, 판타지",15세 이용가,네이버
1098,완결웹툰,오즈랜드,https://comic.naver.com/webtoon/list?titleId=626940,https://shared-comic.pstatic.net/thumb/webtoon/626940/thumbnail/title_thumbnail_20160317102250_t83x90.jpg,이윤창,마법사 도로시의 몸에 빙의된 격투소녀 민들레의 판타지 세계 오즈랜드 모험!,"스토리, 판타지",전체연령가,네이버
1099,완결웹툰,"이기자, 그린",https://comic.naver.com/webtoon/list?titleId=689701,https://shared-comic.pstatic.net/thumb/webtoon/689701/thumbnail/title_thumbnail_20161220144250_t83x90.jpg,김8,쓰레기 기자와 망한 연예인의 애매한 로맨스'불만시대' 김8 작가의 신작!,"스토리, 드라마",12세 이용가,네이버
1100,완결웹툰,컨트롤제트,https://comic.naver.com/webtoon/list?titleId=666671,https://shared-comic.pstatic.net/thumb/webtoon/666671/thumbnail/title_thumbnail_20151113184646_t83x90.jpg,미티,당신은 지우고 싶은 기억이 있나요?기억을 되돌릴 수 있다면...,"스토리, 스릴러",12세 이용가,네이버
1101,완결웹툰,블랙수트,https://comic.naver.com/webtoon/list?titleId=679545,https://shared-comic.pstatic.net/thumb/webtoon/679545/thumbnail/title_thumbnail_20160704113752_t83x90.jpg,박세준 / 차용운,발을 들이지 말아야 할 곳에서만나야 할 한 사람을 만나다.,"스토리, 드라마",12세 이용가,네이버
1102,완결웹툰,바로잡는 순애보,https://comic.naver.com/webtoon/list?titleId=626949,https://shared-comic.pstatic.net/thumb/webtoon/626949/thumbnail/title_thumbnail_20140630151813_t83x90.jpg,이채영,"사람이 되고 싶은 반달가슴곰 순애와 호랑이 비타, 
그리고 평범하지만 특별한 소년 바로의 좌충우돌 성장기
2013 대학만화 최강자전 최우수상 수상작!","스토리, 판타지",전체연령가,네이버
1103,완결웹툰,언터처블,https://comic.naver.com/webtoon/list?titleId=612769,https://shared-comic.pstatic.net/thumb/webtoon/612769/thumbnail/title_thumbnail_20140212104048_t83x90.jpg,맛스타,만져야 사는 여자와 만질 수 없는 남자의아슬아슬 로맨스!,"스토리, 로맨스",전체연령가,네이버
1104,완결웹툰,참치와 돌고래,https://comic.naver.com/webtoon/list?titleId=675516,https://shared-comic.pstatic.net/thumb/webtoon/675516/thumbnail/title_thumbnail_20160311174137_t83x90.jpg,이힝,모솔에 금사빠인 현호수영장 그남자에게 또 금세 사랑에 빠지다! 과연 현호의 이번 사랑은 이루어 질 수 있을까?,"스토리, 드라마",전체연령가,네이버
1105,완결웹툰,2017 사이다를 부탁해!,https://comic.naver.com/webtoon/list?titleId=690502,https://shared-comic.pstatic.net/thumb/webtoon/690502/thumbnail/thumbnail_IMAG10_75ae3cff-ce92-4177-8940-f0885690470f.jpg,웹툰작가,고구마 10000개를 삼킨 것 같은 실제 사연을독자들로부터 직접 받아서 네이버 웹툰 작가들이 새롭게 들려드립니다!,"옴니버스, 일상",전체연령가,네이버
1106,완결웹툰,투명한 동거,https://comic.naver.com/webtoon/list?titleId=677740,https://shared-comic.pstatic.net/thumb/webtoon/677740/thumbnail/title_thumbnail_20160418160211_t83x90.jpg,정서,닿을 듯 닿지 않는인간과 유령의 아슬아슬한 동거,"스토리, 로맨스",15세 이용가,네이버
1107,완결웹툰,찌질의 역사,https://comic.naver.com/webtoon/list?titleId=597481,https://shared-comic.pstatic.net/thumb/webtoon/597481/thumbnail/title_thumbnail_20160803222246_t83x90.jpg,김풍 / 심윤수,스무살 소년들이 남자로 진화한다평생을 철들지 못하는 우리들의 찌질한 이야기,"스토리, 드라마",15세 이용가,네이버
1108,완결웹툰,원 뿔러스 원,https://comic.naver.com/webtoon/list?titleId=597473,https://shared-comic.pstatic.net/thumb/webtoon/597473/thumbnail/title_thumbnail_20150821213837_t83x90.jpg,청보리,같은 장애를 가진 두 소년이 살아가는 세상. 그리고 특정 장애인만을 노리는 범죄자. 장애를 주제로 한 학원 스릴러.,"스토리, 판타지",15세 이용가,네이버
1109,완결웹툰,MZ,https://comic.naver.com/webtoon/list?titleId=675830,https://shared-comic.pstatic.net/thumb/webtoon/675830/thumbnail/title_thumbnail_20160311203717_t83x90.jpg,최훈 / 청설모,과거가 없는 요원과 과거가 수상한 해커.이제 적도 아군도 없는 싸움이 펼쳐진다.,"스토리, 액션",15세 이용가,네이버
1110,완결웹툰,숲 속의 미마,https://comic.naver.com/webtoon/list?titleId=640110,https://shared-comic.pstatic.net/thumb/webtoon/640110/thumbnail/title_thumbnail_20160429190555_t83x90.jpg,후은,전대미문의 이상한 마법사 하지만 자칭 완벽한 마법사!영혼이 자유로운 어떤 마법사 이야기,"스토리, 판타지",전체연령가,네이버
1111,완결웹툰,인챈트-나람이야기,https://comic.naver.com/webtoon/list?titleId=630386,https://shared-comic.pstatic.net/thumb/webtoon/630386/thumbnail/title_thumbnail_20140717183545_t83x90.jpg,자유,"어느 날, 우리 집에 있는 이상한 그릇이 말을 걸어왔다!","스토리, 판타지",전체연령가,네이버
1112,완결웹툰,윈터우즈,https://comic.naver.com/webtoon/list?titleId=629056,https://shared-comic.pstatic.net/thumb/webtoon/629056/thumbnail/title_thumbnail_20160219210248_t83x90.jpg,cosmos / 반지,"살아있는 사람이 되고 싶은 윈터,베스트셀러 동화 작가가 되고 싶은 제인두 사람의 알록달록 동화같은 이야기","스토리, 로맨스",전체연령가,네이버
1113,완결웹툰,대작,https://comic.naver.com/webtoon/list?titleId=675822,https://shared-comic.pstatic.net/thumb/webtoon/675822/thumbnail/title_thumbnail_20160307143041_t83x90.jpg,범우,천재 신인작가와 그를 쫓는 이들의 숨막히는 이야기,"스토리, 스릴러",전체연령가,네이버
1114,완결웹툰,하나(HANA),https://comic.naver.com/webtoon/list?titleId=557675,https://shared-comic.pstatic.net/thumb/webtoon/557675/thumbnail/title_thumbnail_20130514180021_t83x90.jpg,와난,"유전자조작 쥐로 알려져 있는 아이 HANA(하나),하나가 연구실에서 탈출하면서 일어나는 이야기들.<어서오세요.305호에> 와난 작가 신작!","스토리, 드라마",전체연령가,네이버
1115,완결웹툰,스퍼맨 시즌1,https://comic.naver.com/webtoon/list?titleId=674209,https://shared-comic.pstatic.net/thumb/webtoon/674209/thumbnail/thumbnail_IMAG10_20190617_migrated.jpg,하일권,사랑하는 여자친구와 드디어 첫날밤을 맞게된 김기두갑자기 정체모를 사람들에게 납치되고자신이 슈퍼정자를 가진 능력자라는 얘기를 듣게 되는데...,"스토리, 드라마",18세 이용가,네이버
1116,완결웹툰,2016 루키 단편선,https://comic.naver.com/webtoon/list?titleId=686885,https://shared-comic.pstatic.net/thumb/webtoon/686885/thumbnail/title_thumbnail_20161013151613_t83x90.jpg,웹툰작가,"전설 이현세, 이두호 작가가 직접 프로듀싱한 신인 작가 단편선그 여섯번째 시즌!","옴니버스, 드라마",전체연령가,네이버
1117,완결웹툰,악의는 없다,https://comic.naver.com/webtoon/list?titleId=657522,https://shared-comic.pstatic.net/thumb/webtoon/657522/thumbnail/title_thumbnail_20150625185249_t83x90.jpg,환쟁이,"시골 마을, 한 남자가 죽었다.그 죽음의 진실을 파헤치려는 이와 덮으려는 자의 싸움.","스토리, 스릴러",15세 이용가,네이버
1118,완결웹툰,우바우,https://comic.naver.com/webtoon/list?titleId=651675,https://shared-comic.pstatic.net/thumb/webtoon/651675/thumbnail/title_thumbnail_20150410221752_t83x90.jpg,잇선,우리가 바라는 우리.시궁창 같은 삶이라도 바라는 건 많아.,"옴니버스, 일상",12세 이용가,네이버
1119,완결웹툰,심연의 하늘 시즌4,https://comic.naver.com/webtoon/list?titleId=679547,https://shared-comic.pstatic.net/thumb/webtoon/679547/thumbnail/thumbnail_IMAG10_20190617_migrated.jpg,윤인완 / 김선희,재난으로 파괴된 대한민국. 생존을 위한 인간들의 잔혹한 축제가 벌어진다.,"스토리, 스릴러",18세 이용가,네이버
1120,완결웹툰,매지컬 고삼즈,https://comic.naver.com/webtoon/list?titleId=597466,https://shared-comic.pstatic.net/thumb/webtoon/597466/thumbnail/title_thumbnail_20150715181638_t83x90.jpg,seri / 비완,수능이 코앞인데 사랑과 평화를 지키라고?고3에 마법소녀가 된 한여름과 그녀를 둘러싼 이야기,"스토리, 판타지",12세 이용가,네이버
1121,완결웹툰,한국만화거장전 : 만화보물섬,https://comic.naver.com/webtoon/list?titleId=680193,https://shared-comic.pstatic.net/thumb/webtoon/680193/thumbnail/title_thumbnail_20160613232638_t83x90.jpg,한국만화가협회,"만화잡지 <보물섬>, 기억나나요? 
한국만화의 잡지시대를 풍미했던 거장들의 단편을 웹툰으로 만나세요.","에피소드, 드라마",전체연령가,네이버
1122,완결웹툰,레코닝,https://comic.naver.com/webtoon/list?titleId=670147,https://shared-comic.pstatic.net/thumb/webtoon/670147/thumbnail/title_thumbnail_20160108112021_t83x90.jpg,이혜,내가 살려면 또 다른 내가 죽어야 한다!,"스토리, 판타지",12세 이용가,네이버
1123,완결웹툰,만렙소녀 오오라,https://comic.naver.com/webtoon/list?titleId=665174,https://shared-comic.pstatic.net/thumb/webtoon/665174/thumbnail/title_thumbnail_20151013204539_t83x90.jpg,김규삼,"돌아온 븟새와 오오라의 대모험! 
..근데 이거 도대체 무슨 만화지?","에피소드, 개그",12세 이용가,네이버
1124,완결웹툰,3P,https://comic.naver.com/webtoon/list?titleId=666537,https://shared-comic.pstatic.net/thumb/webtoon/666537/thumbnail/title_thumbnail_20151108195327_t83x90.jpg,김우준,"사이코, 사이코패스, 사이코매트리스트.. 그들의 치열한 서바이벌이 시작되었다.살아남아라!비밀이 풀릴 때까지 쇼는 끝나지 않는다.","스토리, 판타지",15세 이용가,네이버
1125,완결웹툰,폰령,https://comic.naver.com/webtoon/list?titleId=685989,https://shared-comic.pstatic.net/thumb/webtoon/685989/thumbnail/title_thumbnail_20161010183816_t83x90.jpg,웹툰작가,2016 마지막 공포!절대 눈을 감지 마시오.,"스토리, 스릴러",12세 이용가,네이버
1126,완결웹툰,소녀더와일즈,https://comic.naver.com/webtoon/list?titleId=358422,https://shared-comic.pstatic.net/thumb/webtoon/358422/thumbnail/title_thumbnail_20130708165713_t83x90.jpg,HUN / 제나,"<펫다이어리>, <열아홉스물하나> 제나(김혜진) 작가와 HUN 작가의 만남.그들이 들려주는, 다소 과격한 소녀들의 전쟁 같은 삶 이야기.","스토리, 액션",12세 이용가,네이버
1127,완결웹툰,귀도,https://comic.naver.com/webtoon/list?titleId=682222,https://shared-comic.pstatic.net/thumb/webtoon/682222/thumbnail/title_thumbnail_20160711213907_t83x90.jpg,주동근,귀신 본 적 있니?이제 내가 본 걸 얘기해줄게...,"옴니버스, 스릴러",15세 이용가,네이버
1128,완결웹툰,아일랜드 1부,https://comic.naver.com/webtoon/list?titleId=678500,https://shared-comic.pstatic.net/thumb/webtoon/678500/thumbnail/title_thumbnail_20160511215320_t83x90.jpg,윤인완 / 양경일,악귀들이 가득찬 섬 제주도. 이를 물리치는 토막살인범 반. 웹툰으로 돌아온 퇴마만화의 전설 <아일랜드 1부>,"스토리, 스릴러",15세 이용가,네이버
1129,완결웹툰,죽은 마법사의 도시,https://comic.naver.com/webtoon/list?titleId=409629,https://shared-comic.pstatic.net/thumb/webtoon/409629/thumbnail/title_thumbnail_20150106184233_t83x90.jpg,김칸비_팀 겟네임,"스마트폰엔 마법어플, 택배는 텔레포트로 한방에.마법화된 2030년 근미래도시에서 펼쳐지는 한 연쇄살인마와 그를 추적하는 사람들!'우월한하루', '멜로홀릭'의 팀 겟네임 작가가 선보이는 SF판타지 수사극.","스토리, 판타지",12세 이용가,네이버
1130,완결웹툰,크리퍼스큘,https://comic.naver.com/webtoon/list?titleId=297795,https://shared-comic.pstatic.net/thumb/webtoon/297795/thumbnail/title_thumbnail_20141220014738_t83x90.jpg,밀치 / 얌치,낮과 밤이 없는 붉은하늘의 세계 크리퍼스큘.그 곳에서 펼쳐지는 뱀파이어 학원 판타지.,"스토리, 판타지",전체연령가,네이버
1131,완결웹툰,3인칭,https://comic.naver.com/webtoon/list?titleId=682265,https://shared-comic.pstatic.net/thumb/webtoon/682265/thumbnail/thumbnail_IMAG10_20190617_migrated.jpg,꼬마비 / 애마비,쉽지 않은 사랑 이야기.그녀를 찾아서..,"에피소드, 드라마",18세 이용가,네이버
1132,완결웹툰,첩보의 별,https://comic.naver.com/webtoon/list?titleId=675392,https://shared-comic.pstatic.net/thumb/webtoon/675392/thumbnail/title_thumbnail_20160322113739_t83x90.jpg,이상신 / 국중록,배신이 난무하는 그들의 뜨거운 우정본격 스파이 모험 만화!,"스토리, 개그",전체연령가,네이버
1133,완결웹툰,썸남,https://comic.naver.com/webtoon/list?titleId=654331,https://shared-comic.pstatic.net/thumb/webtoon/654331/thumbnail/title_thumbnail_20150508221630_t83x90.jpg,배철완,"옆방에 사는 어색한 두 남자들에 대한 고찰. 
2014 대학만화 최강자전 수상작!","에피소드, 드라마",12세 이용가,네이버
1134,완결웹툰,2016 비명,https://comic.naver.com/webtoon/list?titleId=682803,https://shared-comic.pstatic.net/thumb/webtoon/682803/thumbnail/title_thumbnail_20160923203332_t83x90.jpg,웹툰작가,2016 여름특집 공포 단편선. 비명소리를 내지 않을 자신이 있다면 스크롤을 내려라.,"옴니버스, 스릴러",12세 이용가,네이버
1135,완결웹툰,천년구미호,https://comic.naver.com/webtoon/list?titleId=400740,https://shared-comic.pstatic.net/thumb/webtoon/400740/thumbnail/title_thumbnail_20150604144245_t83x90.jpg,기량,세습무의 운명을 가진 소녀와 천년의 속박에서 벗어나기 위한 구미호이야기,"스토리, 판타지",12세 이용가,네이버
1136,완결웹툰,독신으로 살겠다,https://comic.naver.com/webtoon/list?titleId=530312,https://shared-comic.pstatic.net/thumb/webtoon/530312/thumbnail/thumbnail_IMAG10_20190617_migrated.jpg,선정성,말로만 듣던 35세 독신으로 살아지는가? 살아가는가?애들은 가라~ 언니들의 솔직담백한 이야기 <독신으로 살겠다>,"스토리, 드라마",18세 이용가,네이버
1137,완결웹툰,이말년 서유기,https://comic.naver.com/webtoon/list?titleId=602921,https://shared-comic.pstatic.net/thumb/webtoon/602921/thumbnail/title_thumbnail_20131203205916_t83x90.jpg,이말년,이말년이 <서유기>라는 좋은 차에 무임승차한다!,"스토리, 개그",전체연령가,네이버
1138,완결웹툰,상중하,https://comic.naver.com/webtoon/list?titleId=661043,https://shared-comic.pstatic.net/thumb/webtoon/661043/thumbnail/thumbnail_IMAG10_20190617_migrated.jpg,한(恨),한 방 인생 역전을 위한일란성 세 쌍둥이의 처절한 인생 쟁탈전,"스토리, 액션",18세 이용가,네이버
1139,완결웹툰,밥풀때기,https://comic.naver.com/webtoon/list?titleId=646359,https://shared-comic.pstatic.net/thumb/webtoon/646359/thumbnail/title_thumbnail_20150120175324_t83x90.jpg,Dylan / DanBrave,"열정이 가득한 밥풀때기 아저씨의 다이내믹한 하루!
글로벌 라인 웹툰에서 연재되고 있는 대만의 <米粒大叔>를 한국어 버전으로 감상하세요.","에피소드, 개그",전체연령가,네이버
1140,완결웹툰,아이소포스 3부,https://comic.naver.com/webtoon/list?titleId=675474,https://shared-comic.pstatic.net/thumb/webtoon/675474/thumbnail/title_thumbnail_20160303155609_t83x90.jpg,김양수 / 도가도,"이솝우화의 이솝, 자신의 운명을 바꾼 한 사람의 이야기.아이소포스가 3부로 돌아왔다","스토리, 시대극",12세 이용가,네이버
1141,완결웹툰,놓지마 정신줄,https://comic.naver.com/webtoon/list?titleId=81482,https://shared-comic.pstatic.net/thumb/webtoon/81482/thumbnail/title_thumbnail_20131025191135_t83x90.jpg,신태훈 / 나승훈,"정신, 정주리 남매와 독특한 주변 인물들의정신줄 놓게 만드는 다양한 에피소드들!
본격 유체이탈 예방 프로젝트 ‘놓지마 정신줄!’","에피소드, 개그",전체연령가,네이버
1142,완결웹툰,중립디자인구역,https://comic.naver.com/webtoon/list?titleId=643302,https://shared-comic.pstatic.net/thumb/webtoon/643302/thumbnail/title_thumbnail_20160205182139_t83x90.jpg,최남새,천사와 악마의 의상을 디자인하는 중립디자인구역그곳에 입사한 사회초년생 호양이의 다사다난한 일상,"스토리, 판타지",12세 이용가,네이버
1143,완결웹툰,판다독,https://comic.naver.com/webtoon/list?titleId=61731,https://shared-comic.pstatic.net/thumb/webtoon/61731/thumbnail/title_thumbnail_20160425002734_t83x90.jpg,판다독,"엄마 피그독, 여동생 펭귄독과 함께 사는 귀차니즘의 왕자 판다독이
캐릭터 회사에 디자이너로 취업해 첫 사회 생활을 시작하며 펼치는 좌충우돌 리얼 스토리!","에피소드, 일상",전체연령가,네이버
1144,완결웹툰,아이돌 연구소,https://comic.naver.com/webtoon/list?titleId=663887,https://shared-comic.pstatic.net/thumb/webtoon/663887/thumbnail/title_thumbnail_20151005201200_t83x90.jpg,해마 / 연제원,아이돌의 모든 것!지금부터 아이돌 연구소가 알려준다,"에피소드, 개그",전체연령가,네이버
1145,완결웹툰,놓정동화,https://comic.naver.com/webtoon/list?titleId=670146,https://shared-comic.pstatic.net/thumb/webtoon/670146/thumbnail/title_thumbnail_20160113171559_t83x90.jpg,신태훈 / 나승훈,"여러분의 정신줄을 다시 한 번 놓게 할
새로운 동화가 시작된다!","옴니버스, 개그",전체연령가,네이버
1146,완결웹툰,뱀피르,https://comic.naver.com/webtoon/list?titleId=669360,https://shared-comic.pstatic.net/thumb/webtoon/669360/thumbnail/title_thumbnail_20151222163847_t83x90.jpg,카인 / 12B,"뱀파이어에게 피를 제공하며 가축같이 살아가는 노예인 인간들. 
그 잔혹한 숙명과 뱀파이어의 감시 속에서 반란하려는 무리가 생겨난다. 
SBA-서울문화사-네이버가 함께하는 2015 만화 스카우트 당선작입니다.","스토리, 판타지",12세 이용가,네이버
1147,완결웹툰,모던패밀리 2,https://comic.naver.com/webtoon/list?titleId=617882,https://shared-comic.pstatic.net/thumb/webtoon/617882/thumbnail/title_thumbnail_20140314152812_t83x90.jpg,외눈박이 / 시현,행복한 가정을 이루기 위해 고군분투하는 어느 수상한 가족 이야기그 두번째 시즌!,"에피소드, 개그",전체연령가,네이버
1148,완결웹툰,해피,https://comic.naver.com/webtoon/list?titleId=669357,https://shared-comic.pstatic.net/thumb/webtoon/669357/thumbnail/title_thumbnail_20151217155836_t83x90.jpg,박설화,"당신이 쫓고 있는 행복의 실체를 찾아서
SBA-서울문화사-네이버가 함께하는 2015 만화 스카우트 당선작입니다.","스토리, 드라마",전체연령가,네이버
1149,완결웹툰,소곤소곤,https://comic.naver.com/webtoon/list?titleId=668102,https://shared-comic.pstatic.net/thumb/webtoon/668102/thumbnail/title_thumbnail_20151204192452_t83x90.jpg,옛사람,당신의 귓가에 속삭일 기묘한 이야기,"옴니버스, 스릴러",12세 이용가,네이버
1150,완결웹툰,적생,https://comic.naver.com/webtoon/list?titleId=656641,https://shared-comic.pstatic.net/thumb/webtoon/656641/thumbnail/title_thumbnail_20150610223857_t83x90.JPG,아루아니_팀 겟네임,살인마를 움직이는 웹사이트.그 비밀을 알아내야하는 해커,"스토리, 스릴러",18세 이용가,네이버
1151,완결웹툰,우렁집사,https://comic.naver.com/webtoon/list?titleId=654316,https://shared-comic.pstatic.net/thumb/webtoon/654316/thumbnail/title_thumbnail_20151102173555_t83x90.jpg,최경아,요정을 만나고 싶어? 도깨비는 어때? 좀비도 보고 싶지?제일 만나고 싶은건 뭐지? 그런데 네 앞에 나타난 건...?,"스토리, 로맨스",12세 이용가,네이버
1152,완결웹툰,전설의 레전드,https://comic.naver.com/webtoon/list?titleId=654317,https://shared-comic.pstatic.net/thumb/webtoon/654317/thumbnail/title_thumbnail_20150506170437_t83x90.jpg,강냉이,전설을 만드는 전설의 전설,"스토리, 액션",12세 이용가,네이버
1153,완결웹툰,후레자식,https://comic.naver.com/webtoon/list?titleId=628997,https://shared-comic.pstatic.net/thumb/webtoon/628997/thumbnail/thumbnail_IMAG10_20190617_migrated.jpg,김칸비 / 황영찬,내 집안에 살인마가 산다.'본격 세대갈등 잔혹 스릴러,"스토리, 스릴러",18세 이용가,네이버
